image_path,question,answer
jpg/image_01450.jpg,What is the name of this flower?,Marigold
jpg/image_01450.jpg,What color are the petals?,Orange
jpg/image_01450.jpg,How many petals are visible?,Many
jpg/image_01450.jpg,Does this flower have pointed petals?,Yes
jpg/image_01450.jpg,Is this a Marigold?,Yes
jpg/image_01450.jpg,Is this a Daisy?,No
jpg/image_01451.jpg,What is the name of this flower?,Marigold
jpg/image_01451.jpg,What color are the petals?,Orange
jpg/image_01451.jpg,How many petals are visible?,Many
jpg/image_01451.jpg,Does this flower have pointed petals?,Yes
jpg/image_01451.jpg,Is this a Marigold?,Yes
jpg/image_01451.jpg,Is this a Lotus?,No
jpg/image_01452.jpg,What is the name of this flower?,Marigold
jpg/image_01452.jpg,What color are the petals?,Orange
jpg/image_01452.jpg,How many petals are visible?,Many
jpg/image_01452.jpg,Does this flower have pointed petals?,Yes
jpg/image_01452.jpg,Is this a Marigold?,Yes
jpg/image_01452.jpg,Is this a Daffodil?,No
jpg/image_01453.jpg,What is the name of this flower?,Marigold
jpg/image_01453.jpg,What color are the petals?,Orange
jpg/image_01453.jpg,How many petals are visible?,Many
jpg/image_01453.jpg,Does this flower have pointed petals?,Yes
jpg/image_01453.jpg,Is this a Marigold?,Yes
jpg/image_01453.jpg,Is this a Orchid?,No
jpg/image_01454.jpg,What is the name of this flower?,Marigold
jpg/image_01454.jpg,What color are the petals?,Orange
jpg/image_01454.jpg,How many petals are visible?,Many
jpg/image_01454.jpg,Does this flower have pointed petals?,Yes
jpg/image_01454.jpg,Is this a Marigold?,Yes
jpg/image_01454.jpg,Is this a Sunflower?,No
jpg/image_01455.jpg,What is the name of this flower?,Marigold
jpg/image_01455.jpg,What color are the petals?,Orange
jpg/image_01455.jpg,How many petals are visible?,Many
jpg/image_01455.jpg,Does this flower have pointed petals?,Yes
jpg/image_01455.jpg,Is this a Marigold?,Yes
jpg/image_01455.jpg,Is this a Lotus?,No
jpg/image_01456.jpg,What is the name of this flower?,Marigold
jpg/image_01456.jpg,What color are the petals?,Orange
jpg/image_01456.jpg,How many petals are visible?,Many
jpg/image_01456.jpg,Does this flower have pointed petals?,Yes
jpg/image_01456.jpg,Is this a Marigold?,Yes
jpg/image_01456.jpg,Is this a Lily?,No
jpg/image_01457.jpg,What is the name of this flower?,Marigold
jpg/image_01457.jpg,What color are the petals?,Orange
jpg/image_01457.jpg,How many petals are visible?,Many
jpg/image_01457.jpg,Does this flower have pointed petals?,Yes
jpg/image_01457.jpg,Is this a Marigold?,Yes
jpg/image_01457.jpg,Is this a Daffodil?,No
jpg/image_01458.jpg,What is the name of this flower?,Marigold
jpg/image_01458.jpg,What color are the petals?,Orange
jpg/image_01458.jpg,How many petals are visible?,Many
jpg/image_01458.jpg,Does this flower have pointed petals?,Yes
jpg/image_01458.jpg,Is this a Marigold?,Yes
jpg/image_01458.jpg,Is this a Lotus?,No
jpg/image_01459.jpg,What is the name of this flower?,Marigold
jpg/image_01459.jpg,What color are the petals?,Orange
jpg/image_01459.jpg,How many petals are visible?,Many
jpg/image_01459.jpg,Does this flower have pointed petals?,Yes
jpg/image_01459.jpg,Is this a Marigold?,Yes
jpg/image_01459.jpg,Is this a Orchid?,No
jpg/image_01460.jpg,What is the name of this flower?,Marigold
jpg/image_01460.jpg,What color are the petals?,Orange
jpg/image_01460.jpg,How many petals are visible?,Many
jpg/image_01460.jpg,Does this flower have pointed petals?,Yes
jpg/image_01460.jpg,Is this a Marigold?,Yes
jpg/image_01460.jpg,Is this a Rose?,No
jpg/image_01461.jpg,What is the name of this flower?,Marigold
jpg/image_01461.jpg,What color are the petals?,Orange
jpg/image_01461.jpg,How many petals are visible?,Many
jpg/image_01461.jpg,Does this flower have pointed petals?,Yes
jpg/image_01461.jpg,Is this a Marigold?,Yes
jpg/image_01461.jpg,Is this a Orchid?,No
jpg/image_01462.jpg,What is the name of this flower?,Marigold
jpg/image_01462.jpg,What color are the petals?,Orange
jpg/image_01462.jpg,How many petals are visible?,Many
jpg/image_01462.jpg,Does this flower have pointed petals?,Yes
jpg/image_01462.jpg,Is this a Marigold?,Yes
jpg/image_01462.jpg,Is this a Daisy?,No
jpg/image_01463.jpg,What is the name of this flower?,Marigold
jpg/image_01463.jpg,What color are the petals?,Orange
jpg/image_01463.jpg,How many petals are visible?,Many
jpg/image_01463.jpg,Does this flower have pointed petals?,Yes
jpg/image_01463.jpg,Is this a Marigold?,Yes
jpg/image_01463.jpg,Is this a Sunflower?,No
jpg/image_01464.jpg,What is the name of this flower?,Marigold
jpg/image_01464.jpg,What color are the petals?,Orange
jpg/image_01464.jpg,How many petals are visible?,Many
jpg/image_01464.jpg,Does this flower have pointed petals?,Yes
jpg/image_01464.jpg,Is this a Marigold?,Yes
jpg/image_01464.jpg,Is this a Tulip?,No
jpg/image_01465.jpg,What is the name of this flower?,Marigold
jpg/image_01465.jpg,What color are the petals?,Orange
jpg/image_01465.jpg,How many petals are visible?,Many
jpg/image_01465.jpg,Does this flower have pointed petals?,Yes
jpg/image_01465.jpg,Is this a Marigold?,Yes
jpg/image_01465.jpg,Is this a Orchid?,No
jpg/image_01466.jpg,What is the name of this flower?,Marigold
jpg/image_01466.jpg,What color are the petals?,Orange
jpg/image_01466.jpg,How many petals are visible?,Many
jpg/image_01466.jpg,Does this flower have pointed petals?,Yes
jpg/image_01466.jpg,Is this a Marigold?,Yes
jpg/image_01466.jpg,Is this a Hibiscus?,No
jpg/image_01467.jpg,What is the name of this flower?,Marigold
jpg/image_01467.jpg,What color are the petals?,Orange
jpg/image_01467.jpg,How many petals are visible?,Many
jpg/image_01467.jpg,Does this flower have pointed petals?,Yes
jpg/image_01467.jpg,Is this a Marigold?,Yes
jpg/image_01467.jpg,Is this a Tulip?,No
jpg/image_01468.jpg,What is the name of this flower?,Marigold
jpg/image_01468.jpg,What color are the petals?,Orange
jpg/image_01468.jpg,How many petals are visible?,Many
jpg/image_01468.jpg,Does this flower have pointed petals?,Yes
jpg/image_01468.jpg,Is this a Marigold?,Yes
jpg/image_01468.jpg,Is this a Tulip?,No
jpg/image_01469.jpg,What is the name of this flower?,Marigold
jpg/image_01469.jpg,What color are the petals?,Orange
jpg/image_01469.jpg,How many petals are visible?,Many
jpg/image_01469.jpg,Does this flower have pointed petals?,Yes
jpg/image_01469.jpg,Is this a Marigold?,Yes
jpg/image_01469.jpg,Is this a Sunflower?,No
jpg/image_01470.jpg,What is the name of this flower?,Marigold
jpg/image_01470.jpg,What color are the petals?,Orange
jpg/image_01470.jpg,How many petals are visible?,Many
jpg/image_01470.jpg,Does this flower have pointed petals?,Yes
jpg/image_01470.jpg,Is this a Marigold?,Yes
jpg/image_01470.jpg,Is this a Sunflower?,No
jpg/image_01471.jpg,What is the name of this flower?,Marigold
jpg/image_01471.jpg,What color are the petals?,Orange
jpg/image_01471.jpg,How many petals are visible?,Many
jpg/image_01471.jpg,Does this flower have pointed petals?,Yes
jpg/image_01471.jpg,Is this a Marigold?,Yes
jpg/image_01471.jpg,Is this a Lily?,No
jpg/image_01472.jpg,What is the name of this flower?,Marigold
jpg/image_01472.jpg,What color are the petals?,Orange
jpg/image_01472.jpg,How many petals are visible?,Many
jpg/image_01472.jpg,Does this flower have pointed petals?,Yes
jpg/image_01472.jpg,Is this a Marigold?,Yes
jpg/image_01472.jpg,Is this a Daisy?,No
jpg/image_01473.jpg,What is the name of this flower?,Marigold
jpg/image_01473.jpg,What color are the petals?,Orange
jpg/image_01473.jpg,How many petals are visible?,Many
jpg/image_01473.jpg,Does this flower have pointed petals?,Yes
jpg/image_01473.jpg,Is this a Marigold?,Yes
jpg/image_01473.jpg,Is this a Lily?,No
jpg/image_01474.jpg,What is the name of this flower?,Marigold
jpg/image_01474.jpg,What color are the petals?,Orange
jpg/image_01474.jpg,How many petals are visible?,Many
jpg/image_01474.jpg,Does this flower have pointed petals?,Yes
jpg/image_01474.jpg,Is this a Marigold?,Yes
jpg/image_01474.jpg,Is this a Lotus?,No
jpg/image_01475.jpg,What is the name of this flower?,Marigold
jpg/image_01475.jpg,What color are the petals?,Orange
jpg/image_01475.jpg,How many petals are visible?,Many
jpg/image_01475.jpg,Does this flower have pointed petals?,Yes
jpg/image_01475.jpg,Is this a Marigold?,Yes
jpg/image_01475.jpg,Is this a Lotus?,No
jpg/image_01476.jpg,What is the name of this flower?,Marigold
jpg/image_01476.jpg,What color are the petals?,Orange
jpg/image_01476.jpg,How many petals are visible?,Many
jpg/image_01476.jpg,Does this flower have pointed petals?,Yes
jpg/image_01476.jpg,Is this a Marigold?,Yes
jpg/image_01476.jpg,Is this a Lotus?,No
jpg/image_01477.jpg,What is the name of this flower?,Marigold
jpg/image_01477.jpg,What color are the petals?,Orange
jpg/image_01477.jpg,How many petals are visible?,Many
jpg/image_01477.jpg,Does this flower have pointed petals?,Yes
jpg/image_01477.jpg,Is this a Marigold?,Yes
jpg/image_01477.jpg,Is this a Rose?,No
jpg/image_01478.jpg,What is the name of this flower?,Marigold
jpg/image_01478.jpg,What color are the petals?,Orange
jpg/image_01478.jpg,How many petals are visible?,Many
jpg/image_01478.jpg,Does this flower have pointed petals?,Yes
jpg/image_01478.jpg,Is this a Marigold?,Yes
jpg/image_01478.jpg,Is this a Orchid?,No
jpg/image_01479.jpg,What is the name of this flower?,Marigold
jpg/image_01479.jpg,What color are the petals?,Orange
jpg/image_01479.jpg,How many petals are visible?,Many
jpg/image_01479.jpg,Does this flower have pointed petals?,Yes
jpg/image_01479.jpg,Is this a Marigold?,Yes
jpg/image_01479.jpg,Is this a Sunflower?,No
jpg/image_01480.jpg,What is the name of this flower?,Marigold
jpg/image_01480.jpg,What color are the petals?,Orange
jpg/image_01480.jpg,How many petals are visible?,Many
jpg/image_01480.jpg,Does this flower have pointed petals?,Yes
jpg/image_01480.jpg,Is this a Marigold?,Yes
jpg/image_01480.jpg,Is this a Daffodil?,No
jpg/image_01481.jpg,What is the name of this flower?,Marigold
jpg/image_01481.jpg,What color are the petals?,Orange
jpg/image_01481.jpg,How many petals are visible?,Many
jpg/image_01481.jpg,Does this flower have pointed petals?,Yes
jpg/image_01481.jpg,Is this a Marigold?,Yes
jpg/image_01481.jpg,Is this a Sunflower?,No
jpg/image_01482.jpg,What is the name of this flower?,Marigold
jpg/image_01482.jpg,What color are the petals?,Orange
jpg/image_01482.jpg,How many petals are visible?,Many
jpg/image_01482.jpg,Does this flower have pointed petals?,Yes
jpg/image_01482.jpg,Is this a Marigold?,Yes
jpg/image_01482.jpg,Is this a Sunflower?,No
jpg/image_01483.jpg,What is the name of this flower?,Marigold
jpg/image_01483.jpg,What color are the petals?,Orange
jpg/image_01483.jpg,How many petals are visible?,Many
jpg/image_01483.jpg,Does this flower have pointed petals?,Yes
jpg/image_01483.jpg,Is this a Marigold?,Yes
jpg/image_01483.jpg,Is this a Sunflower?,No
jpg/image_01484.jpg,What is the name of this flower?,Marigold
jpg/image_01484.jpg,What color are the petals?,Orange
jpg/image_01484.jpg,How many petals are visible?,Many
jpg/image_01484.jpg,Does this flower have pointed petals?,Yes
jpg/image_01484.jpg,Is this a Marigold?,Yes
jpg/image_01484.jpg,Is this a Sunflower?,No
jpg/image_01485.jpg,What is the name of this flower?,Marigold
jpg/image_01485.jpg,What color are the petals?,Orange
jpg/image_01485.jpg,How many petals are visible?,Many
jpg/image_01485.jpg,Does this flower have pointed petals?,Yes
jpg/image_01485.jpg,Is this a Marigold?,Yes
jpg/image_01485.jpg,Is this a Hibiscus?,No
jpg/image_01486.jpg,What is the name of this flower?,Marigold
jpg/image_01486.jpg,What color are the petals?,Orange
jpg/image_01486.jpg,How many petals are visible?,Many
jpg/image_01486.jpg,Does this flower have pointed petals?,Yes
jpg/image_01486.jpg,Is this a Marigold?,Yes
jpg/image_01486.jpg,Is this a Rose?,No
jpg/image_01487.jpg,What is the name of this flower?,Marigold
jpg/image_01487.jpg,What color are the petals?,Orange
jpg/image_01487.jpg,How many petals are visible?,Many
jpg/image_01487.jpg,Does this flower have pointed petals?,Yes
jpg/image_01487.jpg,Is this a Marigold?,Yes
jpg/image_01487.jpg,Is this a Daffodil?,No
jpg/image_01488.jpg,What is the name of this flower?,Marigold
jpg/image_01488.jpg,What color are the petals?,Orange
jpg/image_01488.jpg,How many petals are visible?,Many
jpg/image_01488.jpg,Does this flower have pointed petals?,Yes
jpg/image_01488.jpg,Is this a Marigold?,Yes
jpg/image_01488.jpg,Is this a Orchid?,No
jpg/image_01489.jpg,What is the name of this flower?,Marigold
jpg/image_01489.jpg,What color are the petals?,Orange
jpg/image_01489.jpg,How many petals are visible?,Many
jpg/image_01489.jpg,Does this flower have pointed petals?,Yes
jpg/image_01489.jpg,Is this a Marigold?,Yes
jpg/image_01489.jpg,Is this a Tulip?,No
jpg/image_01490.jpg,What is the name of this flower?,Marigold
jpg/image_01490.jpg,What color are the petals?,Orange
jpg/image_01490.jpg,How many petals are visible?,Many
jpg/image_01490.jpg,Does this flower have pointed petals?,Yes
jpg/image_01490.jpg,Is this a Marigold?,Yes
jpg/image_01490.jpg,Is this a Hibiscus?,No
jpg/image_01491.jpg,What is the name of this flower?,Marigold
jpg/image_01491.jpg,What color are the petals?,Orange
jpg/image_01491.jpg,How many petals are visible?,Many
jpg/image_01491.jpg,Does this flower have pointed petals?,Yes
jpg/image_01491.jpg,Is this a Marigold?,Yes
jpg/image_01491.jpg,Is this a Daisy?,No
jpg/image_01492.jpg,What is the name of this flower?,Marigold
jpg/image_01492.jpg,What color are the petals?,Orange
jpg/image_01492.jpg,How many petals are visible?,Many
jpg/image_01492.jpg,Does this flower have pointed petals?,Yes
jpg/image_01492.jpg,Is this a Marigold?,Yes
jpg/image_01492.jpg,Is this a Hibiscus?,No
jpg/image_01493.jpg,What is the name of this flower?,Marigold
jpg/image_01493.jpg,What color are the petals?,Orange
jpg/image_01493.jpg,How many petals are visible?,Many
jpg/image_01493.jpg,Does this flower have pointed petals?,Yes
jpg/image_01493.jpg,Is this a Marigold?,Yes
jpg/image_01493.jpg,Is this a Tulip?,No
jpg/image_01494.jpg,What is the name of this flower?,Marigold
jpg/image_01494.jpg,What color are the petals?,Orange
jpg/image_01494.jpg,How many petals are visible?,Many
jpg/image_01494.jpg,Does this flower have pointed petals?,Yes
jpg/image_01494.jpg,Is this a Marigold?,Yes
jpg/image_01494.jpg,Is this a Lotus?,No
jpg/image_01495.jpg,What is the name of this flower?,Marigold
jpg/image_01495.jpg,What color are the petals?,Orange
jpg/image_01495.jpg,How many petals are visible?,Many
jpg/image_01495.jpg,Does this flower have pointed petals?,Yes
jpg/image_01495.jpg,Is this a Marigold?,Yes
jpg/image_01495.jpg,Is this a Tulip?,No
jpg/image_01496.jpg,What is the name of this flower?,Marigold
jpg/image_01496.jpg,What color are the petals?,Orange
jpg/image_01496.jpg,How many petals are visible?,Many
jpg/image_01496.jpg,Does this flower have pointed petals?,Yes
jpg/image_01496.jpg,Is this a Marigold?,Yes
jpg/image_01496.jpg,Is this a Daisy?,No
jpg/image_01497.jpg,What is the name of this flower?,Marigold
jpg/image_01497.jpg,What color are the petals?,Orange
jpg/image_01497.jpg,How many petals are visible?,Many
jpg/image_01497.jpg,Does this flower have pointed petals?,Yes
jpg/image_01497.jpg,Is this a Marigold?,Yes
jpg/image_01497.jpg,Is this a Hibiscus?,No
jpg/image_01498.jpg,What is the name of this flower?,Marigold
jpg/image_01498.jpg,What color are the petals?,Orange
jpg/image_01498.jpg,How many petals are visible?,Many
jpg/image_01498.jpg,Does this flower have pointed petals?,Yes
jpg/image_01498.jpg,Is this a Marigold?,Yes
jpg/image_01498.jpg,Is this a Tulip?,No
jpg/image_01499.jpg,What is the name of this flower?,Marigold
jpg/image_01499.jpg,What color are the petals?,Orange
jpg/image_01499.jpg,How many petals are visible?,Many
jpg/image_01499.jpg,Does this flower have pointed petals?,Yes
jpg/image_01499.jpg,Is this a Marigold?,Yes
jpg/image_01499.jpg,Is this a Orchid?,No
jpg/image_01500.jpg,What is the name of this flower?,Marigold
jpg/image_01500.jpg,What color are the petals?,Orange
jpg/image_01500.jpg,How many petals are visible?,Many
jpg/image_01500.jpg,Does this flower have pointed petals?,Yes
jpg/image_01500.jpg,Is this a Marigold?,Yes
jpg/image_01500.jpg,Is this a Hibiscus?,No
jpg/image_01501.jpg,What is the name of this flower?,Marigold
jpg/image_01501.jpg,What color are the petals?,Orange
jpg/image_01501.jpg,How many petals are visible?,Many
jpg/image_01501.jpg,Does this flower have pointed petals?,Yes
jpg/image_01501.jpg,Is this a Marigold?,Yes
jpg/image_01501.jpg,Is this a Hibiscus?,No
jpg/image_01502.jpg,What is the name of this flower?,Marigold
jpg/image_01502.jpg,What color are the petals?,Orange
jpg/image_01502.jpg,How many petals are visible?,Many
jpg/image_01502.jpg,Does this flower have pointed petals?,Yes
jpg/image_01502.jpg,Is this a Marigold?,Yes
jpg/image_01502.jpg,Is this a Daisy?,No
jpg/image_01503.jpg,What is the name of this flower?,Marigold
jpg/image_01503.jpg,What color are the petals?,Orange
jpg/image_01503.jpg,How many petals are visible?,Many
jpg/image_01503.jpg,Does this flower have pointed petals?,Yes
jpg/image_01503.jpg,Is this a Marigold?,Yes
jpg/image_01503.jpg,Is this a Daffodil?,No
jpg/image_01504.jpg,What is the name of this flower?,Marigold
jpg/image_01504.jpg,What color are the petals?,Orange
jpg/image_01504.jpg,How many petals are visible?,Many
jpg/image_01504.jpg,Does this flower have pointed petals?,Yes
jpg/image_01504.jpg,Is this a Marigold?,Yes
jpg/image_01504.jpg,Is this a Lotus?,No
jpg/image_01505.jpg,What is the name of this flower?,Marigold
jpg/image_01505.jpg,What color are the petals?,Orange
jpg/image_01505.jpg,How many petals are visible?,Many
jpg/image_01505.jpg,Does this flower have pointed petals?,Yes
jpg/image_01505.jpg,Is this a Marigold?,Yes
jpg/image_01505.jpg,Is this a Lotus?,No
jpg/image_01506.jpg,What is the name of this flower?,Marigold
jpg/image_01506.jpg,What color are the petals?,Orange
jpg/image_01506.jpg,How many petals are visible?,Many
jpg/image_01506.jpg,Does this flower have pointed petals?,Yes
jpg/image_01506.jpg,Is this a Marigold?,Yes
jpg/image_01506.jpg,Is this a Daffodil?,No
jpg/image_01507.jpg,What is the name of this flower?,Marigold
jpg/image_01507.jpg,What color are the petals?,Orange
jpg/image_01507.jpg,How many petals are visible?,Many
jpg/image_01507.jpg,Does this flower have pointed petals?,Yes
jpg/image_01507.jpg,Is this a Marigold?,Yes
jpg/image_01507.jpg,Is this a Sunflower?,No
jpg/image_01508.jpg,What is the name of this flower?,Marigold
jpg/image_01508.jpg,What color are the petals?,Orange
jpg/image_01508.jpg,How many petals are visible?,Many
jpg/image_01508.jpg,Does this flower have pointed petals?,Yes
jpg/image_01508.jpg,Is this a Marigold?,Yes
jpg/image_01508.jpg,Is this a Tulip?,No
jpg/image_01509.jpg,What is the name of this flower?,Marigold
jpg/image_01509.jpg,What color are the petals?,Orange
jpg/image_01509.jpg,How many petals are visible?,Many
jpg/image_01509.jpg,Does this flower have pointed petals?,Yes
jpg/image_01509.jpg,Is this a Marigold?,Yes
jpg/image_01509.jpg,Is this a Sunflower?,No
jpg/image_01510.jpg,What is the name of this flower?,Marigold
jpg/image_01510.jpg,What color are the petals?,Orange
jpg/image_01510.jpg,How many petals are visible?,Many
jpg/image_01510.jpg,Does this flower have pointed petals?,Yes
jpg/image_01510.jpg,Is this a Marigold?,Yes
jpg/image_01510.jpg,Is this a Daisy?,No
jpg/image_01511.jpg,What is the name of this flower?,Marigold
jpg/image_01511.jpg,What color are the petals?,Orange
jpg/image_01511.jpg,How many petals are visible?,Many
jpg/image_01511.jpg,Does this flower have pointed petals?,Yes
jpg/image_01511.jpg,Is this a Marigold?,Yes
jpg/image_01511.jpg,Is this a Rose?,No
jpg/image_01512.jpg,What is the name of this flower?,Marigold
jpg/image_01512.jpg,What color are the petals?,Orange
jpg/image_01512.jpg,How many petals are visible?,Many
jpg/image_01512.jpg,Does this flower have pointed petals?,Yes
jpg/image_01512.jpg,Is this a Marigold?,Yes
jpg/image_01512.jpg,Is this a Hibiscus?,No
jpg/image_01513.jpg,What is the name of this flower?,Marigold
jpg/image_01513.jpg,What color are the petals?,Orange
jpg/image_01513.jpg,How many petals are visible?,Many
jpg/image_01513.jpg,Does this flower have pointed petals?,Yes
jpg/image_01513.jpg,Is this a Marigold?,Yes
jpg/image_01513.jpg,Is this a Orchid?,No
jpg/image_01514.jpg,What is the name of this flower?,Marigold
jpg/image_01514.jpg,What color are the petals?,Orange
jpg/image_01514.jpg,How many petals are visible?,Many
jpg/image_01514.jpg,Does this flower have pointed petals?,Yes
jpg/image_01514.jpg,Is this a Marigold?,Yes
jpg/image_01514.jpg,Is this a Lotus?,No
jpg/image_01515.jpg,What is the name of this flower?,Marigold
jpg/image_01515.jpg,What color are the petals?,Orange
jpg/image_01515.jpg,How many petals are visible?,Many
jpg/image_01515.jpg,Does this flower have pointed petals?,Yes
jpg/image_01515.jpg,Is this a Marigold?,Yes
jpg/image_01515.jpg,Is this a Lily?,No
jpg/image_01516.jpg,What is the name of this flower?,Marigold
jpg/image_01516.jpg,What color are the petals?,Orange
jpg/image_01516.jpg,How many petals are visible?,Many
jpg/image_01516.jpg,Does this flower have pointed petals?,Yes
jpg/image_01516.jpg,Is this a Marigold?,Yes
jpg/image_01516.jpg,Is this a Lotus?,No
jpg/image_01517.jpg,What is the name of this flower?,Marigold
jpg/image_01517.jpg,What color are the petals?,Orange
jpg/image_01517.jpg,How many petals are visible?,Many
jpg/image_01517.jpg,Does this flower have pointed petals?,Yes
jpg/image_01517.jpg,Is this a Marigold?,Yes
jpg/image_01517.jpg,Is this a Lily?,No
jpg/image_01518.jpg,What is the name of this flower?,Marigold
jpg/image_01518.jpg,What color are the petals?,Orange
jpg/image_01518.jpg,How many petals are visible?,Many
jpg/image_01518.jpg,Does this flower have pointed petals?,Yes
jpg/image_01518.jpg,Is this a Marigold?,Yes
jpg/image_01518.jpg,Is this a Daisy?,No
jpg/image_01519.jpg,What is the name of this flower?,Marigold
jpg/image_01519.jpg,What color are the petals?,Orange
jpg/image_01519.jpg,How many petals are visible?,Many
jpg/image_01519.jpg,Does this flower have pointed petals?,Yes
jpg/image_01519.jpg,Is this a Marigold?,Yes
jpg/image_01519.jpg,Is this a Lily?,No
jpg/image_01520.jpg,What is the name of this flower?,Marigold
jpg/image_01520.jpg,What color are the petals?,Orange
jpg/image_01520.jpg,How many petals are visible?,Many
jpg/image_01520.jpg,Does this flower have pointed petals?,Yes
jpg/image_01520.jpg,Is this a Marigold?,Yes
jpg/image_01520.jpg,Is this a Sunflower?,No
jpg/image_01521.jpg,What is the name of this flower?,Marigold
jpg/image_01521.jpg,What color are the petals?,Orange
jpg/image_01521.jpg,How many petals are visible?,Many
jpg/image_01521.jpg,Does this flower have pointed petals?,Yes
jpg/image_01521.jpg,Is this a Marigold?,Yes
jpg/image_01521.jpg,Is this a Daisy?,No
jpg/image_01522.jpg,What is the name of this flower?,Marigold
jpg/image_01522.jpg,What color are the petals?,Orange
jpg/image_01522.jpg,How many petals are visible?,Many
jpg/image_01522.jpg,Does this flower have pointed petals?,Yes
jpg/image_01522.jpg,Is this a Marigold?,Yes
jpg/image_01522.jpg,Is this a Hibiscus?,No
jpg/image_01523.jpg,What is the name of this flower?,Marigold
jpg/image_01523.jpg,What color are the petals?,Orange
jpg/image_01523.jpg,How many petals are visible?,Many
jpg/image_01523.jpg,Does this flower have pointed petals?,Yes
jpg/image_01523.jpg,Is this a Marigold?,Yes
jpg/image_01523.jpg,Is this a Lotus?,No
jpg/image_01524.jpg,What is the name of this flower?,Marigold
jpg/image_01524.jpg,What color are the petals?,Orange
jpg/image_01524.jpg,How many petals are visible?,Many
jpg/image_01524.jpg,Does this flower have pointed petals?,Yes
jpg/image_01524.jpg,Is this a Marigold?,Yes
jpg/image_01524.jpg,Is this a Sunflower?,No
jpg/image_01525.jpg,What is the name of this flower?,Marigold
jpg/image_01525.jpg,What color are the petals?,Orange
jpg/image_01525.jpg,How many petals are visible?,Many
jpg/image_01525.jpg,Does this flower have pointed petals?,Yes
jpg/image_01525.jpg,Is this a Marigold?,Yes
jpg/image_01525.jpg,Is this a Daffodil?,No
jpg/image_01526.jpg,What is the name of this flower?,Marigold
jpg/image_01526.jpg,What color are the petals?,Orange
jpg/image_01526.jpg,How many petals are visible?,Many
jpg/image_01526.jpg,Does this flower have pointed petals?,Yes
jpg/image_01526.jpg,Is this a Marigold?,Yes
jpg/image_01526.jpg,Is this a Lily?,No
jpg/image_01527.jpg,What is the name of this flower?,Marigold
jpg/image_01527.jpg,What color are the petals?,Orange
jpg/image_01527.jpg,How many petals are visible?,Many
jpg/image_01527.jpg,Does this flower have pointed petals?,Yes
jpg/image_01527.jpg,Is this a Marigold?,Yes
jpg/image_01527.jpg,Is this a Tulip?,No
jpg/image_01528.jpg,What is the name of this flower?,Marigold
jpg/image_01528.jpg,What color are the petals?,Orange
jpg/image_01528.jpg,How many petals are visible?,Many
jpg/image_01528.jpg,Does this flower have pointed petals?,Yes
jpg/image_01528.jpg,Is this a Marigold?,Yes
jpg/image_01528.jpg,Is this a Hibiscus?,No
jpg/image_01529.jpg,What is the name of this flower?,Marigold
jpg/image_01529.jpg,What color are the petals?,Orange
jpg/image_01529.jpg,How many petals are visible?,Many
jpg/image_01529.jpg,Does this flower have pointed petals?,Yes
jpg/image_01529.jpg,Is this a Marigold?,Yes
jpg/image_01529.jpg,Is this a Orchid?,No
jpg/image_01530.jpg,What is the name of this flower?,Marigold
jpg/image_01530.jpg,What color are the petals?,Orange
jpg/image_01530.jpg,How many petals are visible?,Many
jpg/image_01530.jpg,Does this flower have pointed petals?,Yes
jpg/image_01530.jpg,Is this a Marigold?,Yes
jpg/image_01530.jpg,Is this a Rose?,No
jpg/image_01531.jpg,What is the name of this flower?,Marigold
jpg/image_01531.jpg,What color are the petals?,Orange
jpg/image_01531.jpg,How many petals are visible?,Many
jpg/image_01531.jpg,Does this flower have pointed petals?,Yes
jpg/image_01531.jpg,Is this a Marigold?,Yes
jpg/image_01531.jpg,Is this a Daffodil?,No
jpg/image_01532.jpg,What is the name of this flower?,Marigold
jpg/image_01532.jpg,What color are the petals?,Orange
jpg/image_01532.jpg,How many petals are visible?,Many
jpg/image_01532.jpg,Does this flower have pointed petals?,Yes
jpg/image_01532.jpg,Is this a Marigold?,Yes
jpg/image_01532.jpg,Is this a Rose?,No
jpg/image_01533.jpg,What is the name of this flower?,Marigold
jpg/image_01533.jpg,What color are the petals?,Orange
jpg/image_01533.jpg,How many petals are visible?,Many
jpg/image_01533.jpg,Does this flower have pointed petals?,Yes
jpg/image_01533.jpg,Is this a Marigold?,Yes
jpg/image_01533.jpg,Is this a Daffodil?,No
jpg/image_01534.jpg,What is the name of this flower?,Marigold
jpg/image_01534.jpg,What color are the petals?,Orange
jpg/image_01534.jpg,How many petals are visible?,Many
jpg/image_01534.jpg,Does this flower have pointed petals?,Yes
jpg/image_01534.jpg,Is this a Marigold?,Yes
jpg/image_01534.jpg,Is this a Lotus?,No
jpg/image_01535.jpg,What is the name of this flower?,Marigold
jpg/image_01535.jpg,What color are the petals?,Orange
jpg/image_01535.jpg,How many petals are visible?,Many
jpg/image_01535.jpg,Does this flower have pointed petals?,Yes
jpg/image_01535.jpg,Is this a Marigold?,Yes
jpg/image_01535.jpg,Is this a Orchid?,No
jpg/image_01536.jpg,What is the name of this flower?,Marigold
jpg/image_01536.jpg,What color are the petals?,Orange
jpg/image_01536.jpg,How many petals are visible?,Many
jpg/image_01536.jpg,Does this flower have pointed petals?,Yes
jpg/image_01536.jpg,Is this a Marigold?,Yes
jpg/image_01536.jpg,Is this a Tulip?,No
jpg/image_01537.jpg,What is the name of this flower?,Marigold
